Dataset,Nombre del archivo,Hay humano,Caja Hay humano
JAS,train_JAS_0003_11_7.jpg,0,1
JAS,train_JAS_0003_11_8.jpg,0,1
JAS,train_JAS_0003_12_1.jpg,0,1
JAS,train_JAS_0003_12_13.jpg,0,1
JAS,train_JAS_0003_12_21.jpg,0,1
JAS,train_JAS_0003_12_6.jpg,0,1
JAS,train_JAS_0003_12_7.jpg,0,1
JAS,train_JAS_0003_12_8.jpg,0,1
JAS,train_JAS_0003_13_0.jpg,0,1
JAS,train_JAS_0003_13_12.jpg,0,1
JAS,train_JAS_0003_13_13.jpg,0,1
JAS,train_JAS_0003_13_21.jpg,0,1
JAS,train_JAS_0003_13_5.jpg,0,1
JAS,train_JAS_0003_14_12.jpg,0,1
JAS,train_JAS_0003_14_20.jpg,0,1
JAS,train_JAS_0003_14_7.jpg,0,1
JAS,train_JAS_0003_15_16.jpg,0,1
JAS,train_JAS_0003_15_21.jpg,0,1
JAS,train_JAS_0003_15_5.jpg,0,1
JAS,train_JAS_0003_16_1.jpg,0,1
JAS,train_JAS_0003_16_15.jpg,0,1
JAS,train_JAS_0003_16_16.jpg,0,1
JAS,train_JAS_0003_16_3.jpg,0,1
JAS,train_JAS_0003_1_10.jpg,0,1
JAS,train_JAS_0003_1_12.jpg,0,1
JAS,train_JAS_0003_1_16.jpg,0,1
JAS,train_JAS_0003_1_19.jpg,0,1
JAS,train_JAS_0003_2_13.jpg,0,1
JAS,train_JAS_0003_3_11.jpg,0,1
JAS,train_JAS_0003_3_13.jpg,0,1
JAS,train_JAS_0003_3_18.jpg,0,1
JAS,train_JAS_0003_3_21.jpg,0,1
JAS,train_JAS_0003_4_12.jpg,0,1
JAS,train_JAS_0003_4_13.jpg,0,1
JAS,train_JAS_0003_4_15.jpg,0,1
JAS,train_JAS_0003_4_16.jpg,0,1
JAS,train_JAS_0003_4_20.jpg,0,1
JAS,train_JAS_0003_4_21.jpg,0,1
JAS,train_JAS_0003_4_8.jpg,0,1
JAS,train_JAS_0003_5_1.jpg,0,1
JAS,train_JAS_0003_5_12.jpg,0,1
JAS,train_JAS_0003_5_15.jpg,0,1
JAS,train_JAS_0003_5_21.jpg,0,1
JAS,train_JAS_0003_5_3.jpg,0,1
JAS,train_JAS_0003_5_4.jpg,0,1
JAS,train_JAS_0003_6_0.jpg,0,1
JAS,train_JAS_0003_6_13.jpg,0,1
JAS,train_JAS_0003_6_14.jpg,0,1
JAS,train_JAS_0003_6_18.jpg,0,1
JAS,train_JAS_0003_6_3.jpg,0,1
JAS,train_JAS_0003_7_1.jpg,0,1
JAS,train_JAS_0003_7_16.jpg,0,1
JAS,train_JAS_0003_7_19.jpg,0,1
JAS,train_JAS_0003_7_4.jpg,0,1
JAS,train_JAS_0003_8_14.jpg,0,1
JAS,train_JAS_0003_8_15.jpg,0,1
JAS,train_JAS_0003_8_19.jpg,0,1
JAS,train_JAS_0003_8_6.jpg,0,1
JAS,train_JAS_0003_9_0.jpg,0,1
JAS,train_JAS_0003_9_12.jpg,0,1
JAS,train_JAS_0003_9_18.jpg,0,1
JAS,train_JAS_0003_9_6.jpg,0,1
JAS,train_JAS_0003_9_7.jpg,0,1
JAS,train_JAS_0004_0_1.jpg,0,1
JAS,train_JAS_0004_0_10.jpg,0,1
JAS,train_JAS_0004_0_11.jpg,0,1
JAS,train_JAS_0004_0_12.jpg,0,1
JAS,train_JAS_0004_0_13.jpg,0,1
JAS,train_JAS_0004_0_2.jpg,0,1
JAS,train_JAS_0004_0_22.jpg,0,1
JAS,train_JAS_0004_0_4.jpg,0,1
JAS,train_JAS_0004_0_7.jpg,0,1
JAS,train_JAS_0004_0_8.jpg,0,1
JAS,train_JAS_0004_10_11.jpg,0,1
JAS,train_JAS_0004_10_13.jpg,0,1
JAS,train_JAS_0004_10_15.jpg,0,1
JAS,train_JAS_0004_10_16.jpg,0,1
JAS,train_JAS_0004_10_2.jpg,0,1
JAS,train_JAS_0004_10_4.jpg,0,1
JAS,train_JAS_0004_11_20.jpg,0,1
JAS,train_JAS_0004_11_5.jpg,0,1
JAS,train_JAS_0004_12_12.jpg,0,1
JAS,train_JAS_0004_12_2.jpg,0,1
JAS,train_JAS_0004_12_3.jpg,0,1
JAS,train_JAS_0004_12_4.jpg,0,1
JAS,train_JAS_0004_12_5.jpg,0,1
JAS,train_JAS_0004_12_7.jpg,0,1
JAS,train_JAS_0004_13_18.jpg,0,1
JAS,train_JAS_0004_13_2.jpg,0,1
JAS,train_JAS_0004_13_21.jpg,0,1
JAS,train_JAS_0004_13_5.jpg,0,1
JAS,train_JAS_0004_14_13.jpg,0,1
JAS,train_JAS_0004_14_21.jpg,0,1
JAS,train_JAS_0004_15_10.jpg,0,1
JAS,train_JAS_0004_15_15.jpg,0,1
JAS,train_JAS_0004_15_9.jpg,0,1
JAS,train_JAS_0004_16_20.jpg,0,1
JAS,train_JAS_0004_16_9.jpg,0,1
JAS,train_JAS_0004_1_11.jpg,0,1
JAS,train_JAS_0004_1_12.jpg,0,1
JAS,train_JAS_0004_1_13.jpg,0,1
JAS,train_JAS_0004_1_18.jpg,0,1
JAS,train_JAS_0004_1_20.jpg,0,1
JAS,train_JAS_0004_1_3.jpg,0,1
JAS,train_JAS_0004_1_4.jpg,0,1
JAS,train_JAS_0004_2_10.jpg,0,1
JAS,train_JAS_0004_2_17.jpg,0,1
JAS,train_JAS_0004_2_4.jpg,0,1
JAS,train_JAS_0004_2_8.jpg,0,1
JAS,train_JAS_0004_3_12.jpg,0,1
JAS,train_JAS_0004_3_13.jpg,0,1
JAS,train_JAS_0004_3_2.jpg,0,1
JAS,train_JAS_0004_3_20.jpg,0,1
JAS,train_JAS_0004_3_8.jpg,0,1
JAS,train_JAS_0004_4_10.jpg,0,1
JAS,train_JAS_0004_4_21.jpg,0,1
JAS,train_JAS_0004_5_12.jpg,0,1
JAS,train_JAS_0004_5_14.jpg,0,1
JAS,train_JAS_0004_5_15.jpg,0,1
JAS,train_JAS_0004_5_16.jpg,0,1
JAS,train_JAS_0004_5_18.jpg,0,1
JAS,train_JAS_0004_5_19.jpg,0,1
JAS,train_JAS_0004_5_2.jpg,0,1
JAS,train_JAS_0004_5_20.jpg,0,1
JAS,train_JAS_0004_5_4.jpg,0,1
JAS,train_JAS_0004_6_11.jpg,0,1
JAS,train_JAS_0004_6_16.jpg,0,1
JAS,train_JAS_0004_6_20.jpg,0,1
JAS,train_JAS_0004_6_4.jpg,0,1
JAS,train_JAS_0004_6_6.jpg,0,1
JAS,train_JAS_0004_6_8.jpg,0,1
JAS,train_JAS_0004_7_12.jpg,0,1
JAS,train_JAS_0004_7_13.jpg,0,1
JAS,train_JAS_0004_7_21.jpg,0,1
JAS,train_JAS_0004_7_22.jpg,0,1
JAS,train_JAS_0004_7_8.jpg,0,1
JAS,train_JAS_0004_8_5.jpg,0,1
JAS,train_JAS_0004_8_6.jpg,0,1
JAS,train_JAS_0004_9_0.jpg,0,1
JAS,train_JAS_0004_9_10.jpg,0,1
JAS,train_JAS_0004_9_3.jpg,0,1
JAS,train_JAS_0004_9_7.jpg,0,1
JAS,train_JAS_0005_0_17.jpg,0,1
JAS,train_JAS_0005_0_2.jpg,0,1
JAS,train_JAS_0005_0_20.jpg,0,1
JAS,train_JAS_0005_0_7.jpg,0,1
JAS,train_JAS_0005_10_10.jpg,0,1
JAS,train_JAS_0005_10_11.jpg,0,1
JAS,train_JAS_0005_10_12.jpg,0,1
JAS,train_JAS_0005_10_13.jpg,0,1
JAS,train_JAS_0005_10_6.jpg,0,1
JAS,train_JAS_0005_10_7.jpg,0,1
JAS,train_JAS_0005_10_9.jpg,0,1
JAS,train_JAS_0005_11_1.jpg,0,1
JAS,train_JAS_0005_11_10.jpg,0,1
JAS,train_JAS_0005_11_16.jpg,0,1
JAS,train_JAS_0005_11_19.jpg,0,1
JAS,train_JAS_0005_11_20.jpg,0,1
JAS,train_JAS_0005_11_8.jpg,0,1
JAS,train_JAS_0005_12_11.jpg,0,1
JAS,train_JAS_0005_12_2.jpg,0,1
JAS,train_JAS_0005_12_5.jpg,0,1
JAS,train_JAS_0005_12_8.jpg,0,1
JAS,train_JAS_0005_13_0.jpg,0,1
JAS,train_JAS_0005_13_11.jpg,0,1
JAS,train_JAS_0005_13_17.jpg,0,1
JAS,train_JAS_0005_13_22.jpg,0,1
JAS,train_JAS_0005_13_3.jpg,0,1
JAS,train_JAS_0005_13_5.jpg,0,1
JAS,train_JAS_0005_14_12.jpg,0,1
JAS,train_JAS_0005_14_7.jpg,0,1
JAS,train_JAS_0005_15_11.jpg,0,1
JAS,train_JAS_0005_15_17.jpg,0,1
JAS,train_JAS_0005_15_21.jpg,0,1
JAS,train_JAS_0005_15_22.jpg,0,1
JAS,train_JAS_0005_15_6.jpg,0,1
JAS,train_JAS_0005_15_8.jpg,0,1
JAS,train_JAS_0005_16_12.jpg,0,1
JAS,train_JAS_0005_16_13.jpg,0,1
JAS,train_JAS_0005_16_21.jpg,0,1
JAS,train_JAS_0005_16_5.jpg,0,1
JAS,train_JAS_0005_16_6.jpg,0,1
JAS,train_JAS_0005_1_2.jpg,0,1
JAS,train_JAS_0005_1_21.jpg,0,1
JAS,train_JAS_0005_1_8.jpg,0,1
JAS,train_JAS_0005_1_9.jpg,0,1
JAS,train_JAS_0005_2_14.jpg,0,1
JAS,train_JAS_0005_3_17.jpg,0,1
JAS,train_JAS_0005_3_4.jpg,0,1
JAS,train_JAS_0005_3_7.jpg,0,1
JAS,train_JAS_0005_4_11.jpg,0,1
JAS,train_JAS_0005_4_22.jpg,0,1
JAS,train_JAS_0005_4_8.jpg,0,1
JAS,train_JAS_0005_5_11.jpg,0,1
JAS,train_JAS_0005_5_13.jpg,0,1
JAS,train_JAS_0005_5_14.jpg,0,1
JAS,train_JAS_0005_5_20.jpg,0,1
JAS,train_JAS_0005_5_8.jpg,0,1
JAS,train_JAS_0005_6_14.jpg,0,1
JAS,train_JAS_0005_6_17.jpg,0,1
JAS,train_JAS_0005_6_18.jpg,0,1
JAS,train_JAS_0005_6_3.jpg,0,1
JAS,train_JAS_0005_6_4.jpg,0,1
JAS,train_JAS_0005_6_5.jpg,0,1
JAS,train_JAS_0005_7_13.jpg,0,1
JAS,train_JAS_0005_7_14.jpg,0,1
JAS,train_JAS_0005_7_18.jpg,0,1
JAS,train_JAS_0005_7_19.jpg,0,1
JAS,train_JAS_0005_7_3.jpg,0,1
JAS,train_JAS_0005_7_7.jpg,0,1
JAS,train_JAS_0005_8_16.jpg,0,1
JAS,train_JAS_0005_8_21.jpg,0,1
JAS,train_JAS_0005_8_22.jpg,0,1
JAS,train_JAS_0006_0_0.jpg,0,1
JAS,train_JAS_0006_10_16.jpg,0,1
JAS,train_JAS_0006_10_4.jpg,0,1
JAS,train_JAS_0006_10_6.jpg,0,1
JAS,train_JAS_0006_11_13.jpg,0,1
JAS,train_JAS_0006_11_14.jpg,0,1
JAS,train_JAS_0006_11_20.jpg,0,1
JAS,train_JAS_0006_11_21.jpg,0,1
JAS,train_JAS_0006_12_11.jpg,0,1
JAS,train_JAS_0006_12_14.jpg,0,1
JAS,train_JAS_0006_12_6.jpg,0,1
JAS,train_JAS_0006_13_0.jpg,0,1
JAS,train_JAS_0006_13_1.jpg,0,1
JAS,train_JAS_0006_13_10.jpg,0,1
JAS,train_JAS_0006_13_11.jpg,0,1
JAS,train_JAS_0006_13_14.jpg,0,1
JAS,train_JAS_0006_13_16.jpg,0,1
JAS,train_JAS_0006_13_17.jpg,0,1
JAS,train_JAS_0006_13_18.jpg,0,1
JAS,train_JAS_0006_13_22.jpg,0,1
JAS,train_JAS_0006_13_5.jpg,0,1
JAS,train_JAS_0006_13_7.jpg,0,1
JAS,train_JAS_0006_14_0.jpg,0,1
JAS,train_JAS_0006_14_12.jpg,0,1
JAS,train_JAS_0006_14_22.jpg,0,1
JAS,train_JAS_0006_14_3.jpg,0,1
JAS,train_JAS_0006_14_5.jpg,0,1
JAS,train_JAS_0006_14_6.jpg,0,1
JAS,train_JAS_0006_15_11.jpg,0,1
JAS,train_JAS_0006_15_12.jpg,0,1
JAS,train_JAS_0006_15_5.jpg,0,1
JAS,train_JAS_0006_16_2.jpg,0,1
JAS,train_JAS_0006_16_20.jpg,0,1
JAS,train_JAS_0006_16_5.jpg,0,1
JAS,train_JAS_0006_1_11.jpg,0,1
JAS,train_JAS_0006_1_20.jpg,0,1
JAS,train_JAS_0006_2_11.jpg,0,1
JAS,train_JAS_0006_2_3.jpg,0,1
JAS,train_JAS_0006_2_9.jpg,1,1
JAS,train_JAS_0006_3_11.jpg,0,1
JAS,train_JAS_0006_3_19.jpg,0,1
JAS,train_JAS_0006_3_8.jpg,0,1
JAS,train_JAS_0006_3_9.jpg,0,1
JAS,train_JAS_0006_4_1.jpg,0,1
JAS,train_JAS_0006_4_14.jpg,0,1
JAS,train_JAS_0006_4_7.jpg,0,1
JAS,train_JAS_0006_5_20.jpg,0,1
JAS,train_JAS_0006_5_21.jpg,0,1
JAS,train_JAS_0006_5_3.jpg,0,1
JAS,train_JAS_0006_5_5.jpg,0,1
JAS,train_JAS_0006_6_10.jpg,0,1
JAS,train_JAS_0006_6_11.jpg,0,1
JAS,train_JAS_0006_6_18.jpg,0,1
JAS,train_JAS_0006_6_2.jpg,0,1
JAS,train_JAS_0006_6_5.jpg,0,1
JAS,train_JAS_0006_6_6.jpg,0,1
JAS,train_JAS_0006_7_1.jpg,0,1
JAS,train_JAS_0006_7_12.jpg,0,1
JAS,train_JAS_0006_7_15.jpg,0,1
JAS,train_JAS_0006_7_17.jpg,0,1
JAS,train_JAS_0006_7_19.jpg,0,1
JAS,train_JAS_0006_7_6.jpg,0,1
JAS,train_JAS_0006_8_1.jpg,0,1
JAS,train_JAS_0006_8_10.jpg,0,1
JAS,train_JAS_0006_8_12.jpg,0,1
JAS,train_JAS_0006_8_16.jpg,0,1
JAS,train_JAS_0006_8_4.jpg,0,1
JAS,train_JAS_0006_8_9.jpg,0,1
JAS,train_JAS_0006_9_20.jpg,0,1
JAS,train_JAS_0006_9_22.jpg,0,1
JAS,train_JAS_0006_9_7.jpg,0,1
JAS,train_JAS_0007_0_10.jpg,0,1
JAS,train_JAS_0007_0_14.jpg,0,1
JAS,train_JAS_0007_0_19.jpg,0,1
JAS,train_JAS_0007_0_5.jpg,0,1
JAS,train_JAS_0007_10_1.jpg,0,1
JAS,train_JAS_0007_10_13.jpg,0,1
JAS,train_JAS_0007_10_14.jpg,0,1
JAS,train_JAS_0007_10_15.jpg,0,1
JAS,train_JAS_0007_10_16.jpg,0,1
JAS,train_JAS_0007_10_20.jpg,0,1
JAS,train_JAS_0007_10_22.jpg,0,1
JAS,train_JAS_0007_11_13.jpg,0,1
JAS,train_JAS_0007_11_15.jpg,0,1
JAS,train_JAS_0007_11_17.jpg,0,1
JAS,train_JAS_0007_11_19.jpg,0,1
JAS,train_JAS_0007_11_22.jpg,0,1
JAS,train_JAS_0007_11_5.jpg,0,1
JAS,train_JAS_0007_12_11.jpg,0,1
JAS,train_JAS_0007_12_13.jpg,0,1
JAS,train_JAS_0007_12_15.jpg,0,1
JAS,train_JAS_0007_12_18.jpg,0,1
JAS,train_JAS_0007_12_7.jpg,0,1
JAS,train_JAS_0007_13_13.jpg,0,1
JAS,train_JAS_0007_13_18.jpg,0,1
JAS,train_JAS_0007_13_2.jpg,0,1
JAS,train_JAS_0007_13_20.jpg,0,1
JAS,train_JAS_0007_13_4.jpg,0,1
JAS,train_JAS_0007_13_8.jpg,0,1
JAS,train_JAS_0007_14_12.jpg,0,1
JAS,train_JAS_0007_14_20.jpg,0,1
JAS,train_JAS_0007_14_22.jpg,0,1
JAS,train_JAS_0007_15_1.jpg,0,1
JAS,train_JAS_0007_15_12.jpg,0,1
JAS,train_JAS_0007_15_17.jpg,0,1
JAS,train_JAS_0007_15_6.jpg,0,1
JAS,train_JAS_0007_16_0.jpg,0,1
JAS,train_JAS_0007_16_16.jpg,0,1
JAS,train_JAS_0007_16_2.jpg,0,1
JAS,train_JAS_0007_1_15.jpg,0,1
JAS,train_JAS_0007_1_22.jpg,0,1
JAS,train_JAS_0007_2_10.jpg,0,1
JAS,train_JAS_0007_2_11.jpg,0,1
JAS,train_JAS_0007_2_14.jpg,0,1
JAS,train_JAS_0007_2_15.jpg,0,1
JAS,train_JAS_0007_2_8.jpg,0,1
JAS,train_JAS_0007_3_11.jpg,0,1
JAS,train_JAS_0007_3_13.jpg,0,1
JAS,train_JAS_0007_3_14.jpg,0,1
JAS,train_JAS_0007_3_16.jpg,0,1
JAS,train_JAS_0007_3_21.jpg,0,1
JAS,train_JAS_0007_3_3.jpg,0,1
JAS,train_JAS_0007_3_6.jpg,0,1
JAS,train_JAS_0007_3_8.jpg,0,1
JAS,train_JAS_0007_4_11.jpg,0,1
JAS,train_JAS_0007_4_15.jpg,0,1
JAS,train_JAS_0007_4_16.jpg,0,1
JAS,train_JAS_0007_4_2.jpg,0,1
JAS,train_JAS_0007_4_3.jpg,0,1
JAS,train_JAS_0007_4_4.jpg,0,1
JAS,train_JAS_0007_4_6.jpg,0,1
JAS,train_JAS_0007_5_1.jpg,0,1
JAS,train_JAS_0007_5_10.jpg,0,1
JAS,train_JAS_0007_5_16.jpg,0,1
JAS,train_JAS_0007_5_18.jpg,0,1
JAS,train_JAS_0007_5_20.jpg,0,1
JAS,train_JAS_0007_5_21.jpg,0,1
JAS,train_JAS_0007_5_22.jpg,0,1
JAS,train_JAS_0007_5_8.jpg,0,1
JAS,train_JAS_0007_6_14.jpg,0,1
JAS,train_JAS_0007_6_21.jpg,0,1
JAS,train_JAS_0007_7_22.jpg,0,1
JAS,train_JAS_0007_7_4.jpg,0,1
JAS,train_JAS_0007_7_9.jpg,0,1
JAS,train_JAS_0007_8_13.jpg,0,1
JAS,train_JAS_0007_8_16.jpg,0,1
JAS,train_JAS_0007_8_17.jpg,0,1
JAS,train_JAS_0007_8_22.jpg,0,1
JAS,train_JAS_0007_9_11.jpg,0,1
JAS,train_JAS_0007_9_13.jpg,0,1
JAS,train_JAS_0007_9_17.jpg,0,1
JAS,train_JAS_0007_9_19.jpg,0,1
JAS,train_JAS_0007_9_4.jpg,0,1
JAS,train_JAS_0007_9_7.jpg,0,1
JAS,train_JAS_0008_0_17.jpg,0,1
JAS,train_JAS_0008_0_21.jpg,0,1
JAS,train_JAS_0008_0_6.jpg,0,1
JAS,train_JAS_0008_10_1.jpg,0,1
JAS,train_JAS_0008_10_7.jpg,0,1
JAS,train_JAS_0008_11_13.jpg,0,1
JAS,train_JAS_0008_11_14.jpg,0,1
JAS,train_JAS_0008_11_21.jpg,0,1
JAS,train_JAS_0008_11_4.jpg,1,1
JAS,train_JAS_0008_11_6.jpg,0,1
JAS,train_JAS_0008_11_8.jpg,0,1
JAS,train_JAS_0008_12_1.jpg,0,1
JAS,train_JAS_0008_12_12.jpg,0,1
JAS,train_JAS_0008_12_14.jpg,0,1
JAS,train_JAS_0008_12_21.jpg,0,1
JAS,train_JAS_0008_13_0.jpg,0,1
JAS,train_JAS_0008_13_10.jpg,0,1
JAS,train_JAS_0008_13_11.jpg,0,1
JAS,train_JAS_0008_13_16.jpg,0,1
JAS,train_JAS_0008_13_17.jpg,0,1
JAS,train_JAS_0008_13_5.jpg,0,1
JAS,train_JAS_0008_14_11.jpg,0,1
JAS,train_JAS_0008_14_18.jpg,0,1
